id,utm_x,utm_y,wgs_x,wgs_y,year,month,batch
1350,982000,-3805000,142.7459809,-34.47499414,2017,6,1
1351,918000,-3193000,141.548886,-29.06681468,2016,9,3
1352,870000,-3193000,141.0513128,-29.09794084,2019,9,4
1353,918000,-3197000,141.5519911,-29.10237829,2016,6,2
1354,1742000,-3809000,150.9735366,-33.71905859,2019,8,1
1355,1578000,-3809000,149.2099059,-33.92658139,2019,3,3
1356,1698000,-3809000,150.5010536,-33.7766983,2017,3,1
1357,1674000,-3809000,150.2431197,-33.80753227,2018,1,4
1358,1326000,-3809000,146.4872529,-34.20628703,2019,5,3
1359,1242000,-3809000,145.5766325,-34.28890844,2018,3,1
1360,1210000,-3809000,145.2293599,-34.31898128,2019,2,1
1361,1398000,-3809000,147.2666132,-34.13123558,2019,5,1
1362,1006000,-3809000,143.0110923,-34.49245022,2016,9,3
1363,1014000,-3809000,143.0982175,-34.48624311,2019,4,3
1364,1162000,-3809000,144.7080844,-34.36263761,2019,2,2
1365,1158000,-3813000,144.6689493,-34.40192395,2017,10,4
1366,1282000,-3813000,146.0152161,-34.28590774,2016,5,2
1367,1190000,-3813000,145.0166555,-34.37309844,2016,3,3
1368,1022000,-3813000,143.1891567,-34.51576218,2016,5,2
1369,954000,-3813000,142.4481051,-34.56740521,2019,7,2
1370,942000,-3317000,141.8972806,-30.15318906,2019,2,2
1371,894000,-3317000,141.3948253,-30.18549045,2019,7,4
1372,1066000,-3317000,143.1938341,-30.06198242,2017,11,1
1373,1022000,-3317000,142.7340174,-30.09562585,2016,10,4
1374,1546000,-3929000,149.0385546,-35.03266255,2016,6,2
1375,1462000,-3929000,148.1228606,-35.13040142,2016,7,2
1376,1466000,-3929000,148.1665036,-35.12586843,2016,11,1
1377,1426000,-3929000,147.7299043,-35.1706519,2019,12,4
1378,858000,-3317000,141.0177917,-30.20861449,2017,2,2
1379,1678000,-3929000,150.4739171,-34.86830266,2018,7,2
1380,1262000,-3929000,145.9360887,-35.34153496,2019,7,4
1381,1350000,-3929000,146.8993554,-35.25238999,2017,5,4
1382,1982000,-3313000,152.6766536,-29.00960808,2016,2,2
1383,1978000,-3313000,152.6356475,-29.01534903,2018,3,4
1384,1090000,-3929000,144.048837,-35.49866432,2018,10,1
1385,1962000,-3317000,152.4782131,-29.07340573,2017,8,2
1386,1906000,-3317000,151.903264,-29.15198655,2018,7,1
1387,1198000,-3933000,145.2390871,-35.43845038,2016,10,2
1388,1690000,-3317000,149.6781733,-29.43425654,2018,12,1
1389,1662000,-3317000,149.3889143,-29.46841624,2017,10,2
1390,1862000,-3317000,151.4509462,-29.2121722,2017,8,2
1391,1478000,-3317000,147.4837341,-29.67894627,2017,7,1
1392,1402000,-3317000,146.6947383,-29.75881672,2018,8,4
1393,1546000,-3317000,148.1886747,-29.60396667,2016,5,4
1394,1234000,-3317000,144.9467249,-29.92060549,2018,1,4
1395,1174000,-3317000,144.3212193,-29.97344508,2018,3,2
1396,1362000,-3317000,146.2790209,-29.79918435,2018,11,2
1397,1366000,-3317000,146.3206064,-29.79519946,2019,5,4
1398,1258000,-3321000,145.2010751,-29.93422869,2017,2,4
1399,1434000,-3321000,147.0319971,-29.76112139,2018,12,3
1400,1422000,-3321000,146.9073498,-29.77363335,2017,10,3
1401,1406000,-3321000,146.741109,-29.79015475,2016,7,1
1402,1378000,-3321000,146.4500673,-29.81862364,2016,7,3
1403,1634000,-3933000,150.0021331,-34.96014178,2019,6,4
1404,1514000,-3933000,148.695651,-35.10618238,2019,3,1
1405,918000,-3321000,141.6492588,-30.20513311,2018,6,1
1406,870000,-3321000,141.146492,-30.23660615,2019,1,1
1407,1422000,-3933000,147.6916163,-35.21076438,2018,2,2
1408,1378000,-3937000,147.2159623,-35.29423355,2017,4,3
1409,1562000,-3937000,149.22459,-35.08470606,2017,2,4
1410,1550000,-3937000,149.0938424,-35.09915332,2019,8,3
1411,1530000,-3937000,148.87585,-35.12298998,2017,6,3
1412,1206000,-3937000,145.331453,-35.46677883,2016,8,3
1413,1190000,-3937000,145.1558406,-35.48167879,2018,10,2
1414,1134000,-3937000,144.5408085,-35.5322818,2016,7,4
1415,1822000,-3321000,151.0455063,-29.30096644,2019,5,4
1416,1662000,-3325000,149.4002441,-29.53909589,2019,11,2
1417,1590000,-3325000,148.6551439,-29.6244223,2017,6,3
1418,1738000,-3325000,150.1854477,-29.44501196,2018,4,2
1419,1726000,-3325000,150.0615585,-29.46014117,2019,12,2
1420,1710000,-3325000,149.8963198,-29.4801538,2016,7,2
1421,1698000,-3325000,149.7723512,-29.49504347,2016,12,2
1422,1298000,-3325000,145.6221569,-29.93232473,2019,1,4
1423,1514000,-3325000,147.867412,-29.71046173,2019,7,1
1424,1230000,-3325000,144.9134989,-29.99520427,2016,5,4
1425,878000,-3325000,141.2333405,-30.26707107,2017,6,1
1426,1658000,-3937000,150.269242,-34.96521322,2017,5,1
1427,1670000,-3937000,150.3996536,-34.94978813,2017,2,3
1428,1606000,-3937000,149.7036851,-35.03080172,2017,9,4
1429,970000,-3325000,142.1969328,-30.20471412,2016,3,2
1430,962000,-3325000,142.1131867,-30.21038133,2018,9,2
1431,1686000,-3941000,150.5798392,-34.96462348,2016,5,3
1432,1026000,-3329000,142.7864464,-30.19929701,2018,1,1
1433,1550000,-3941000,149.0997117,-35.1347968,2017,9,3
1434,1226000,-3941000,145.5555708,-35.48367258,2017,10,1
1435,1206000,-3941000,145.3360519,-35.50258173,2018,4,4
1436,1170000,-3941000,144.9407196,-35.5358451,2017,8,4
1437,1382000,-3941000,147.2649645,-35.32567802,2018,11,1
1438,1338000,-3941000,146.7833568,-35.37212276,2018,2,4
1439,1798000,-3325000,150.8043726,-29.36782793,2019,12,2
1440,1990000,-3325000,152.7788338,-29.10366997,2016,9,1
1441,1902000,-3329000,151.8815095,-29.26321795,2019,10,4
1442,2054000,-3329000,153.4417562,-29.04498843,2017,4,1
1443,2034000,-3329000,153.2368188,-29.07463432,2019,8,1
1444,1730000,-3329000,150.108752,-29.49042126,2016,12,4
1445,1718000,-3329000,149.9848008,-29.5054872,2017,10,2
1446,1698000,-3329000,149.7781398,-29.53036887,2019,6,1
1447,1658000,-3329000,149.3645376,-29.57927563,2017,5,2
1448,1446000,-3329000,147.1665238,-29.8193551,2018,2,4
1449,1558000,-3329000,148.3289465,-29.69653659,2016,5,1
1450,1182000,-3329000,144.4168564,-30.07308867,2018,11,2
1451,1162000,-3329000,144.2080449,-30.09025656,2018,6,4
1452,1422000,-3333000,146.9219767,-29.87993433,2018,6,1
1453,1378000,-3333000,146.4642534,-29.92497158,2017,4,1
1454,1038000,-3333000,142.9155786,-30.22577218,2018,4,3
1455,1014000,-3333000,142.6643798,-30.24383473,2016,5,3
1456,1102000,-3333000,143.5850234,-30.17555684,2017,1,3
1457,1626000,-3945000,149.9335871,-35.07702639,2017,7,1
1458,1602000,-3945000,149.6722732,-35.10699798,2016,6,2
1459,1586000,-3945000,149.4979811,-35.12673735,2016,1,1
1460,1510000,-3945000,148.6692084,-35.21785449,2018,9,2
1461,1366000,-3945000,147.0950809,-35.37847419,2016,1,4
1462,1254000,-3945000,145.867543,-35.49247089,2018,12,2
1463,1490000,-3945000,148.4508728,-35.24110524,2018,5,2
1464,1478000,-3945000,148.3198249,-35.25490999,2017,3,1
1465,1314000,-3297000,145.7572615,-29.66876317,2019,5,2
1466,1002000,-3297000,142.5076774,-29.93265202,2019,11,2
1467,1162000,-3297000,144.1761002,-29.8061209,2019,4,3
1468,1602000,-3909000,149.6178553,-34.78652797,2017,7,2
1469,1546000,-3909000,149.0093811,-34.85450701,2017,11,2
1470,1526000,-3909000,148.7918791,-34.87821207,2019,6,4
1471,914000,-3297000,141.5884746,-29.99432578,2017,5,1
1472,894000,-3297000,141.3794226,-30.00755734,2019,1,1
1473,1698000,-3909000,150.6590707,-34.66450359,2018,11,2
1474,882000,-3297000,141.2539672,-30.01535658,2018,9,1
1475,1370000,-3909000,147.0920958,-35.05272517,2016,2,3
1476,1322000,-3909000,146.5679752,-35.10270635,2019,7,1
1477,1266000,-3909000,145.9558794,-35.15880082,2016,9,4
1478,1274000,-3909000,146.0433617,-35.15093366,2016,6,3
1479,1478000,-3909000,148.2694771,-34.93387126,2018,10,2
1480,1442000,-3909000,147.8773153,-34.97447175,2016,12,1
1481,1458000,-3913000,148.0571528,-34.99221722,2016,8,3
1482,1594000,-3913000,149.53698,-34.83198465,2016,4,3
1483,1502000,-3913000,148.5364141,-34.94190686,2018,7,1
1484,1142000,-3913000,144.6026108,-35.31029706,2018,6,4
1485,1246000,-3913000,145.7418415,-35.21401943,2019,7,4
1486,1746000,-3297000,150.2265094,-29.1877447,2018,8,4
1487,1946000,-3297000,152.2811609,-28.92001828,2019,1,4
1488,1938000,-3297000,152.1991704,-28.93127057,2019,10,4
1489,1546000,-3297000,148.1623215,-29.42704345,2019,7,4
1490,1642000,-3297000,149.1542581,-29.31574041,2019,9,3
1491,1654000,-3297000,149.2781065,-29.30136489,2019,4,2
1492,1538000,-3301000,148.0848074,-29.47140811,2019,11,2
1493,1438000,-3301000,147.0489588,-29.57980004,2018,7,1
1494,1118000,-3301000,143.7215104,-29.87829325,2017,11,3
1495,886000,-3301000,141.2988369,-30.04835528,2016,4,1
1496,1654000,-3913000,150.1883663,-34.75685964,2019,2,2
1497,986000,-3301000,142.344017,-29.97984669,2018,1,1
1498,1662000,-3917000,150.2813977,-34.78220577,2018,5,4
1499,2058000,-3301000,153.4341523,-28.79291086,2019,2,2
1500,1154000,-3917000,144.7385532,-35.33541509,2018,1,1
1501,1150000,-3917000,144.6946893,-35.33899108,2016,2,4
1502,1098000,-3917000,144.1241896,-35.38436247,2019,11,2
1503,1994000,-3301000,152.7794659,-28.88674689,2018,10,2
1504,1118000,-3921000,144.3479264,-35.40297894,2016,7,2
1505,1090000,-3921000,144.0405273,-35.42699056,2018,10,4
1506,1654000,-3305000,149.2893473,-29.37204713,2019,5,2
1507,1798000,-3305000,150.7738559,-29.19142254,2016,4,3
1508,1406000,-3305000,146.7218639,-29.64840561,2016,12,3
1509,1570000,-3305000,148.4211833,-29.47058442,2016,12,2
1510,1538000,-3305000,148.0900482,-29.50679536,2018,4,1
1511,1510000,-3305000,147.8001264,-29.53787838,2019,1,4
1512,1122000,-3305000,143.7670633,-29.91054545,2019,11,4
1513,1350000,-3305000,146.1403772,-29.70470038,2017,5,4
1514,1354000,-3305000,146.1819318,-29.70075418,2019,4,2
1515,1290000,-3305000,145.5167029,-29.76250967,2016,4,4
1516,1206000,-3309000,144.6466152,-29.87458102,2017,3,3
1517,1426000,-3309000,146.9342637,-29.66318294,2016,3,2
1518,1382000,-3309000,146.4774556,-29.70825313,2018,1,1
1519,1138000,-3309000,143.9378052,-29.93284942,2017,5,2
1520,1622000,-3921000,149.8532938,-34.86844366,2018,12,3
1521,858000,-3309000,141.0118704,-30.13742238,2016,7,3
1522,1450000,-3921000,147.9809295,-35.07256142,2016,6,4
1523,1374000,-3925000,147.1565621,-35.19133244,2018,9,4
1524,1582000,-3925000,149.4244883,-34.95352215,2018,6,1
1525,1510000,-3925000,148.6406131,-35.03954989,2018,1,1
1526,1098000,-3925000,144.1325534,-35.45602381,2016,3,2
1527,1306000,-3925000,146.4129671,-35.26195031,2017,4,2
1528,1262000,-3925000,145.9312911,-35.30576499,2018,7,2
1529,1218000,-3925000,145.4492171,-35.34810036,2018,12,2
1530,1814000,-3309000,150.9446413,-29.20571659,2016,5,2
1531,1750000,-3309000,150.2855061,-29.28857129,2016,3,4
1532,1970000,-3309000,152.5469681,-28.99159524,2019,2,1
1533,1566000,-3309000,148.3851401,-29.51052774,2016,7,2
1534,1518000,-3309000,147.8881562,-29.56445018,2016,5,3
1535,1490000,-3309000,147.5980246,-29.59514238,2018,9,3
1536,1662000,-3309000,149.3775992,-29.39773826,2017,2,1
1537,1626000,-3309000,149.0056678,-29.44080599,2017,7,1
1538,1630000,-3309000,149.0470079,-29.43606638,2016,10,1
1539,1738000,-3313000,150.1677122,-29.33908927,2017,2,4
1540,1734000,-3313000,150.1264588,-29.34413859,2017,11,3
1541,1730000,-3313000,150.0852016,-29.34917652,2018,8,2
1542,1346000,-3313000,146.1080358,-29.77955014,2016,3,1
1543,1522000,-3313000,147.9347849,-29.59541401,2018,2,3
1544,1454000,-3313000,147.2297302,-29.66919688,2016,4,2
1545,1098000,-3313000,143.5242863,-30.00109544,2017,2,4
1546,1038000,-3313000,142.8976817,-30.04800231,2016,4,1
1547,1034000,-3313000,142.855889,-30.05103649,2017,1,3
1548,1250000,-3313000,145.1091318,-29.87058488,2017,6,3
1549,1194000,-3313000,144.5256862,-29.9206138,2019,12,1
1550,862000,-3313000,141.0567169,-30.17049623,2018,9,3
1551,910000,-3313000,141.5592044,-30.13932528,2017,2,4
1552,1414000,-3277000,146.7711392,-29.39215881,2019,4,1
1553,1526000,-3277000,147.9294784,-29.27245179,2019,6,2
1554,1498000,-3277000,147.6401328,-29.30322046,2017,4,3
1555,1470000,-3277000,147.3506258,-29.33342817,2016,11,4
1556,1086000,-3277000,143.3654817,-29.69086568,2019,8,4
1557,1690000,-3889000,150.5407222,-34.49722937,2016,2,4
1558,1002000,-3277000,142.4904941,-29.75486962,2016,6,2
1559,922000,-3281000,141.6594147,-29.84664567,2019,5,2
1560,882000,-3281000,141.2418445,-29.87301359,2016,11,2
1561,1502000,-3893000,148.50812,-34.76369768,2016,5,1
1562,1470000,-3893000,148.1601954,-34.80035427,2018,6,4
1563,1450000,-3893000,147.9426197,-34.82287171,2018,12,3
1564,1446000,-3893000,147.8990933,-34.8273389,2017,6,3
1565,1642000,-3893000,150.0273328,-34.59425133,2016,9,3
1566,1266000,-3893000,145.9367149,-35.01580741,2018,9,2
1567,1198000,-3893000,145.1935994,-35.08059408,2016,3,4
1568,1182000,-3893000,145.0186165,-35.09532537,2017,3,3
1569,1118000,-3893000,144.318201,-35.15229445,2017,8,2
1570,1958000,-3281000,152.377745,-28.76222775,2016,5,3
1571,1670000,-3281000,149.4205397,-29.1407036,2016,8,2
1572,1402000,-3281000,146.6516547,-29.43988566,2016,5,4
1573,1626000,-3281000,148.9670048,-29.1933425,2016,6,1
1574,1286000,-3281000,145.4487262,-29.5534206,2016,5,2
1575,1402000,-3285000,146.6564294,-29.47532037,2018,4,3
1576,1386000,-3285000,146.4906053,-29.49156087,2019,1,1
1577,1206000,-3285000,144.6218316,-29.66157545,2016,3,3
1578,1138000,-3285000,143.914394,-29.7197224,2019,12,4
1579,1102000,-3285000,143.5395686,-29.74915283,2017,11,4
1580,894000,-3285000,141.3702052,-29.90080715,2016,3,4
1581,1694000,-3897000,150.5966752,-34.56310048,2017,1,1
1582,1442000,-3897000,147.8609957,-34.86745914,2016,11,4
1583,1378000,-3901000,147.1689858,-34.97282041,2017,10,1
1584,1602000,-3901000,149.6058076,-34.71534309,2019,1,2
1585,1154000,-3901000,144.7210249,-35.1922157,2017,11,1
1586,1306000,-3901000,146.3832737,-35.04750871,2018,1,2
1587,1310000,-3901000,146.4269537,-35.04346277,2018,2,3
1588,1842000,-3285000,151.1953279,-28.95699112,2016,12,3
1589,1850000,-3285000,151.2774382,-28.94629244,2019,10,2
1590,1846000,-3285000,151.236385,-28.95164744,2018,1,4
1591,1826000,-3285000,151.0310594,-28.97825259,2016,1,4
1592,1790000,-3285000,150.6612242,-29.025428,2019,1,1
1593,1090000,-3901000,144.0198029,-35.24786234,2016,7,1
1594,1962000,-3285000,152.425269,-28.79176321,2018,2,1
1595,1590000,-3285000,148.6010047,-29.27074943,2019,4,4
1596,1522000,-3285000,147.8984924,-29.34766361,2018,3,2
1597,1594000,-3289000,148.6477092,-29.30148607,2017,12,3
1598,1706000,-3289000,149.8028367,-29.16724716,2018,3,3
1599,1374000,-3289000,146.3708898,-29.53906548,2016,4,1
1600,1322000,-3289000,145.8313355,-29.59014553,2019,7,1
1601,1522000,-3289000,147.903667,-29.38305519,2018,9,2
1602,1166000,-3289000,144.2097727,-29.73169548,2017,7,1
1603,1274000,-3289000,145.332845,-29.63556871,2016,4,3
1604,898000,-3289000,141.4150629,-29.93376859,2016,8,3
1605,1674000,-3901000,150.386428,-34.62455029,2016,11,2
1606,962000,-3293000,142.0866818,-29.92581521,2017,3,2
1607,1710000,-3905000,150.7826349,-34.61322854,2019,7,4
1608,1714000,-3905000,150.8259384,-34.60796033,2019,9,3
1609,1094000,-3293000,143.4637439,-29.82663014,2018,1,3
1610,1050000,-3293000,143.005004,-29.86109596,2017,8,4
1611,1018000,-3293000,142.6711955,-29.88528044,2018,11,2
1612,1474000,-3905000,148.2203581,-34.90277253,2018,6,2
1613,1630000,-3905000,149.9156657,-34.7160738,2018,8,1
1614,1586000,-3905000,149.4381184,-34.77058955,2016,5,3
1615,1202000,-3905000,145.2509954,-35.18420024,2016,11,2
1616,1338000,-3905000,146.7376759,-35.05051904,2018,12,4
1617,1330000,-3905000,146.650331,-35.05877268,2016,7,2
1618,1054000,-3905000,143.6290481,-35.3136165,2016,6,3
1619,1994000,-3293000,152.7660338,-28.81636697,2016,6,2
1620,1894000,-3293000,151.7415311,-28.95711376,2018,1,2
1621,1154000,-3909000,144.729783,-35.26380914,2017,9,2
1622,1674000,-3293000,149.4787674,-29.24184516,2018,9,1
1623,1770000,-3293000,150.4675979,-29.12182264,2016,12,3
1624,1246000,-3293000,145.0461302,-29.69678631,2016,8,2
1625,1226000,-3293000,144.8381403,-29.71482492,2016,7,1
1626,1102000,-3873000,144.1221313,-34.98705006,2019,11,2
1627,1954000,-3257000,152.2974637,-28.55663509,2016,10,3
1628,1962000,-3257000,152.3791651,-28.54532987,2016,3,1
1629,2054000,-3257000,153.3175079,-28.41208925,2016,11,3
1630,1746000,-3257000,150.1675306,-28.83473328,2019,11,3
1631,1730000,-3257000,150.0032522,-28.85485848,2017,2,2
1632,1674000,-3257000,149.4278089,-28.92386665,2018,8,3
1633,1478000,-3257000,147.4082927,-29.14782504,2017,10,4
1634,1438000,-3257000,146.9951606,-29.19016228,2018,11,1
1635,1586000,-3257000,148.52211,-29.02780554,2016,7,2
1636,1334000,-3261000,145.9240931,-29.33033186,2019,5,4
1637,1282000,-3261000,145.3853677,-29.37979598,2019,2,4
1638,1438000,-3261000,147.0000355,-29.22558179,2019,9,2
1639,1414000,-3261000,146.7519251,-29.250443,2016,12,3
1640,1178000,-3261000,144.3065008,-29.47288871,2017,7,2
1641,1098000,-3261000,143.4753953,-29.53919336,2018,1,4
1642,934000,-3261000,141.7686564,-29.66065653,2016,1,2
1643,1686000,-3873000,150.4722457,-34.36028905,2016,11,3
1644,1278000,-3873000,146.0436531,-34.82535887,2017,6,1
1645,1514000,-3873000,148.6101129,-34.57164171,2019,6,4
1646,1402000,-3877000,147.3989522,-34.73297176,2016,4,2
1647,1362000,-3877000,146.9636748,-34.77557158,2017,2,2
1648,1370000,-3877000,147.0507586,-34.76714855,2018,6,4
1649,1134000,-3877000,144.4762167,-34.9951897,2019,4,2
1650,2006000,-3261000,152.8349342,-28.51753134,2017,5,4
1651,1762000,-3261000,150.3376811,-28.84972017,2016,8,4
1652,1602000,-3261000,148.6923225,-29.04467602,2019,6,4
1653,1582000,-3261000,148.4862491,-29.06776537,2017,7,3
1654,1546000,-3261000,148.1151002,-29.10860766,2019,10,3
1655,1542000,-3261000,148.0738445,-29.11308862,2018,5,2
1656,1606000,-3265000,148.7389563,-29.07538121,2017,2,3
1657,1602000,-3265000,148.697739,-29.08003484,2017,11,3
1658,1722000,-3265000,149.9327005,-28.93547374,2018,8,3
1659,1710000,-3265000,149.8093522,-28.95039039,2016,1,2
1660,1422000,-3265000,146.8394664,-29.2776273,2018,8,2
1661,1506000,-3265000,147.7074938,-29.18829861,2018,10,2
1662,1150000,-3265000,144.0196496,-29.53213309,2016,7,1
1663,1202000,-3265000,144.5597265,-29.4875943,2016,10,3
1664,906000,-3265000,141.4799945,-29.71502308,2016,11,2
1665,898000,-3265000,141.3965888,-29.72028933,2017,8,2
1666,1006000,-3265000,142.5218596,-29.64527956,2018,5,3
1667,942000,-3265000,141.8552188,-29.69075046,2019,9,1
1668,1094000,-3269000,143.4412818,-29.61344428,2018,11,4
1669,1074000,-3269000,143.2332039,-29.62925154,2018,8,3
1670,1514000,-3881000,148.6214676,-34.64287774,2017,10,2
1671,1570000,-3881000,149.2289672,-34.57644725,2019,12,3
1672,1578000,-3881000,149.3156895,-34.5667646,2018,1,1
1673,1394000,-3881000,147.3171677,-34.7772648,2017,2,2
1674,1038000,-3881000,143.4298385,-35.1116211,2017,6,2
1675,2022000,-3265000,153.0049182,-28.52946044,2019,6,1
1676,1058000,-3881000,143.6488594,-35.09540126,2019,9,4
1677,1194000,-3885000,145.1408277,-35.01275765,2016,4,2
1678,1734000,-3269000,150.0618647,-28.95576055,2019,10,2
1679,1678000,-3269000,149.4859282,-29.02499697,2018,10,3
1680,1778000,-3269000,150.5138695,-28.89979927,2016,6,2
1681,1526000,-3269000,147.9191264,-29.20167435,2019,12,2
1682,1306000,-3269000,145.6429556,-29.42813764,2018,8,1
1683,1246000,-3273000,145.0248548,-29.51935425,2017,2,4
1684,1610000,-3885000,149.6684479,-34.56312669,2018,8,2
1685,894000,-3273000,141.3610059,-29.79406374,2016,12,1
1686,874000,-3273000,141.1523113,-29.80697709,2018,7,2
1687,1682000,-3885000,150.4478809,-34.47205458,2018,10,1
1688,1338000,-3885000,146.7124189,-34.87195502,2018,1,2
1689,1438000,-3885000,147.801205,-34.76491134,2019,8,4
1690,1574000,-3889000,149.284135,-34.64279869,2019,2,2
1691,1514000,-3889000,148.6328377,-34.71412461,2016,12,2
1692,1486000,-3889000,148.3285991,-34.7464814,2016,1,4
1693,1134000,-3889000,144.4890819,-35.10255221,2019,7,1
1694,1810000,-3273000,150.848407,-28.89351188,2017,9,2
1695,1738000,-3273000,150.1088413,-28.98603404,2019,7,4
1696,1046000,-3889000,143.5253802,-35.17681199,2019,6,1
1697,1590000,-3273000,148.5848312,-29.1646552,2019,3,2
1698,1518000,-3273000,147.8416735,-29.24590815,2017,2,2
1699,1198000,-3393000,144.650208,-30.62739719,2019,1,4
1700,1206000,-3393000,144.7341269,-30.6203159,2016,8,3
1701,1182000,-3393000,144.4823373,-30.64141988,2016,1,1
1702,1418000,-3393000,146.9537454,-30.41570751,2017,2,1
1703,1138000,-3393000,144.0204717,-30.67901995,2017,10,1
1704,1570000,-4005000,149.4133071,-35.68118618,2017,11,1
1705,1318000,-4005000,146.6450219,-35.96526587,2018,6,1
1706,1302000,-4005000,146.4687626,-35.98165942,2018,4,1
1707,1450000,-4005000,148.0969658,-35.82252036,2016,2,1
1708,1338000,-4009000,146.8704166,-35.98029888,2017,3,2
1709,1546000,-4009000,149.1562504,-35.74602939,2017,12,1
1710,1706000,-3393000,149.9543659,-30.08567003,2017,9,2
1711,1690000,-3393000,149.7881559,-30.10557113,2018,11,3
1712,1502000,-3393000,147.8307896,-30.32562461,2018,10,2
1713,1570000,-3397000,148.5451117,-30.28435689,2017,4,1
1714,1326000,-3397000,145.9961543,-30.54398904,2017,4,3
1715,1302000,-3397000,145.7447982,-30.56719635,2017,4,1
1716,1502000,-3397000,147.8359888,-30.36104035,2018,6,2
1717,1118000,-3397000,143.8143243,-30.73119219,2016,7,4
1718,958000,-3397000,142.1312106,-30.8537044,2016,10,1
1719,902000,-3401000,141.5444122,-30.92776157,2017,12,3
1720,870000,-3401000,141.2070004,-30.94870718,2019,10,4
1721,1086000,-3401000,143.4818009,-30.79275127,2017,12,4
1722,1046000,-3401000,143.0610487,-30.82421065,2019,10,4
1723,1474000,-4013000,148.3718352,-35.86660696,2016,1,3
1724,1566000,-4013000,149.3814855,-35.75745204,2016,3,1
1725,1546000,-4013000,149.1621776,-35.78173064,2017,9,3
1726,1898000,-3401000,151.9569908,-29.90305792,2016,2,4
1727,1726000,-3401000,150.173937,-30.13118089,2016,12,1
1728,1606000,-3401000,148.9256685,-30.27778479,2017,2,1
1729,1794000,-3401000,150.879757,-30.04352007,2017,8,2
1730,1462000,-3401000,147.4234643,-30.44002069,2019,1,4
1731,1594000,-3401000,148.8006587,-30.29187568,2019,6,2
1732,1510000,-3401000,147.9246962,-30.38760537,2018,2,1
1733,1174000,-3401000,144.4065646,-30.71942455,2019,2,4
1734,1146000,-3401000,144.1124584,-30.74336917,2016,7,2
1735,1270000,-3405000,145.4183303,-30.66849131,2019,4,2
1736,1242000,-3405000,145.1245933,-30.6944044,2018,11,3
1737,1206000,-3405000,144.7467272,-30.72688203,2018,2,2
1738,1214000,-3405000,144.830717,-30.71974641,2016,2,2
1739,1202000,-3405000,144.7047281,-30.73043234,2019,7,3
1740,1394000,-3405000,146.7174136,-30.5468803,2017,8,2
1741,1502000,-4017000,148.685112,-35.86979753,2017,8,4
1742,862000,-3405000,141.1256458,-30.98944451,2016,4,3
1743,1426000,-4017000,147.8497211,-35.95675593,2018,3,3
1744,1558000,-4021000,149.3057301,-35.83859953,2016,12,4
1745,1998000,-3405000,152.9969478,-29.79592839,2018,2,1
1746,1946000,-3405000,152.4598973,-29.87084996,2018,10,2
1747,1722000,-3405000,150.1383229,-30.17155968,2018,10,3
1748,1834000,-3405000,151.3007156,-30.0256842,2017,6,4
1749,1478000,-3405000,147.5957206,-30.45816072,2017,12,3
1750,1678000,-3405000,149.6808291,-30.22640847,2016,3,2
1751,1626000,-3405000,149.1395666,-30.28943652,2018,6,1
1752,1634000,-3405000,149.2228786,-30.27986647,2016,4,3
1753,1606000,-3405000,148.9312227,-30.31316009,2017,1,2
1754,1598000,-3405000,148.8478597,-30.32256886,2018,8,2
1755,1462000,-3409000,147.4336104,-30.51088735,2018,12,4
1756,1046000,-3409000,143.0683596,-30.89535414,2016,6,1
1757,974000,-3409000,142.3099087,-30.94906868,2017,9,4
1758,874000,-3409000,141.2553066,-31.01736257,2019,10,2
1759,1650000,-3373000,149.3439549,-29.97775373,2016,3,2
1760,1610000,-3373000,148.9284595,-30.02546964,2016,10,4
1761,1570000,-3373000,148.5126036,-30.0720363,2019,4,1
1762,1286000,-3373000,145.5503937,-30.36948125,2016,12,1
1763,1090000,-3373000,143.4972939,-30.54066041,2019,7,4
1764,874000,-3373000,141.2278186,-30.69685318,2016,1,4
1765,1622000,-3985000,149.9516329,-35.43829833,2018,8,2
1766,918000,-3373000,141.6906395,-30.66780385,2017,8,3
1767,970000,-3377000,142.240657,-30.66722967,2019,6,1
1768,1470000,-3989000,148.2940745,-35.65681101,2019,1,4
1769,1482000,-3989000,148.4256322,-35.64301317,2016,11,4
1770,1558000,-3989000,149.2580066,-35.55307916,2017,9,4
1771,1162000,-3989000,144.9062882,-35.97320995,2019,9,2
1772,1318000,-3989000,146.624759,-35.82205621,2018,12,3
1773,1878000,-3373000,151.7049897,-29.68390785,2019,2,2
1774,1794000,-3373000,150.8366252,-29.79648558,2016,8,4
1775,2022000,-3373000,153.189313,-29.47925069,2019,10,2
1776,1978000,-3373000,152.736363,-29.54334455,2018,7,2
1777,1902000,-3377000,151.9592633,-29.68605909,2017,5,3
1778,1898000,-3377000,151.9179655,-29.69160402,2017,3,2
1779,1570000,-3377000,148.5180128,-30.10742127,2018,8,2
1780,1226000,-3377000,144.9268417,-30.46036005,2019,6,2
1781,1258000,-3381000,145.2662218,-30.46664515,2018,9,3
1782,1242000,-3381000,145.0986815,-30.48135103,2016,4,3
1783,1330000,-3381000,146.0195785,-30.39816794,2017,12,2
1784,1026000,-3381000,142.8326902,-30.66163409,2019,10,4
1785,950000,-3381000,142.0336952,-30.71696614,2018,7,3
1786,1110000,-3381000,143.7148002,-30.59556636,2017,6,1
1787,1070000,-3381000,143.2948823,-30.62766973,2018,3,4
1788,1054000,-3381000,143.1268461,-30.64018404,2016,5,4
